Id,SalePrice
1906,149966.95
1907,203736.16
1908,126297.67
1909,135639.66
1910,135639.66
1911,176411.05
1912,293021.44
1913,170258.03
1914,117933.11
1915,274471.1
1916,114250.56
1917,250163.12
1918,133866.05
1919,155535.6
1920,131247.78
1921,339483.44
1922,279055.0
1923,195304.78
1924,221221.31
1925,198486.9
1926,323644.03
1927,121455.2
1928,149279.83
1929,117633.66
1930,125789.51
1931,117772.95
1932,122231.42
1933,142810.1
1934,170785.5
1935,154396.02
1936,170785.5
1937,171987.38
1938,154700.6
1939,252764.88
1940,216528.12
1941,151276.69
1942,172485.47
1943,222450.64
1944,295449.44
1945,311206.75
1946,193516.6
1947,288184.5
1948,168553.7
1949,234569.9
1950,190706.83
1951,282145.22
1952,245681.61
1953,162942.22
1954,209349.6
1955,125753.61
1956,287274.4
1957,186081.86
1958,272355.34
1959,156762.69
1960,107710.125
1961,117591.17
1962,123539.75
1963,123539.75
1964,122948.3
1965,160372.42
1966,171742.33
1967,268495.66
1968,359494.0
1969,319939.34
1970,353758.62
1971,376209.47
1972,306728.25
1973,244678.28
1974,267749.94
1975,397809.16
1976,248488.53
1977,305803.97
1978,328274.16
1979,331662.7
1980,201824.53
1981,323354.28
1982,222970.14
1983,222970.14
1984,188297.19
1985,209098.25
1986,214986.12
1987,195604.33
1988,160787.31
1989,196266.83
1990,210366.28
1991,212566.88
1992,211667.64
1993,175016.84
1994,238003.4
1995,192378.83
1996,261572.94
1997,304220.03
1998,300061.66
1999,228409.58
2000,281552.62
2001,233201.7
2002,223748.17
2003,267712.44
2004,243346.84
2005,235230.78
2006,240232.95
2007,256011.47
2008,197787.61
2009,171758.31
2010,193119.81
2011,158429.02
2012,181313.8
2013,164001.9
2014,173024.92
2015,192687.06
2016,170449.47
2017,196988.22
2018,119806.81
2019,117591.17
2020,117574.92
2021,86688.89
2022,184627.22
2023,153372.6
2024,229762.95
2025,365105.44
2026,188680.84
2027,138760.16
2028,157272.36
2029,160714.66
2030,277385.53
2031,239126.89
2032,250354.6
2033,269052.7
2034,173076.89
2035,200580.72
2036,217521.72
2037,187432.33
2038,314457.25
2039,208658.66
2040,307562.62
2041,265630.66
2042,205768.45
2043,184315.52
2044,190152.67
2045,228112.14
2046,150131.03
2047,132474.66
2048,117598.805
2049,191989.05
2050,191106.53
2051,121067.734
2052,86327.86
2053,130739.38
2054,118690.08
2055,158486.25
2056,123633.63
2057,123592.8
2058,198950.58
2059,136282.78
2060,153574.56
2061,188970.36
2062,129401.32
2063,118150.32
2064,133988.95
2065,118379.1
2066,185010.8
2067,124523.71
2068,202007.52
2069,120058.89
2070,120400.75
2071,117122.234
2072,138263.08
2073,120404.65
2074,193764.69
2075,149444.9
2076,95591.516
2077,143928.8
2078,122886.3
2079,150511.77
2080,138196.23
2081,149745.75
2082,186594.67
2083,140466.1
2084,117615.52
2085,108444.07
2086,102830.15
2087,128206.74
2088,126773.76
2089,117711.14
2090,153474.28
2091,122915.41
2092,125447.516
2093,155114.73
2094,162569.92
2095,131020.72
2096,119041.08
2097,118631.38
2098,141153.9
2099,105740.875
2100,75051.12
2101,144995.8
2102,171124.44
2103,119687.72
2104,189540.52
2105,131474.77
2106,103550.03
2107,260742.92
2108,119806.81
2109,117647.875
2110,127628.555
2111,166688.53
2112,159202.61
2113,120575.984
2114,138686.58
2115,175817.61
2116,117538.05
2117,161234.56
2118,150636.11
2119,142080.47
2120,119303.16
2121,110203.23
2122,118070.07
2123,120471.13
2124,218878.75
2125,170653.53
2126,172205.06
2127,205547.36
2128,164455.34
2129,122475.12
2130,112399.74
2131,177606.02
2132,132500.11
2133,145526.33
2134,124078.35
2135,85585.83
2136,94286.984
2137,106013.36
2138,104722.49
2139,147252.44
2140,120356.28
2141,125157.516
2142,126497.336
2143,128784.41
2144,105481.766
2145,118158.46
2146,151430.36
2147,141523.77
2148,123780.12
2149,117707.016
2150,218137.38
2151,150325.16
2152,171524.34
2153,168109.4
2154,117591.17
2155,139877.34
2156,243270.31
2157,227613.67
2158,221036.2
2159,206372.55
2160,178993.9
2161,251335.83
2162,353368.66
2163,318060.4
2164,235387.95
2165,185209.42
2166,120218.91
2167,207123.61
2168,176827.11
2169,190377.61
2170,205229.9
2171,124582.47
2172,108215.2
2173,145356.5
2174,239768.52
2175,280462.66
2176,271801.34
2177,242673.64
2178,222162.78
2179,127969.695
2180,217637.19
2181,209929.02
2182,222293.52
2183,200733.66
2184,86359.625
2185,98876.02
2186,153841.39
2187,149259.53
2188,148576.1
2189,282591.44
2190,67782.42
2191,95514.555
2192,117052.26
2193,98220.766
2194,121308.86
2195,117027.93
2196,97572.2
2197,117752.71
2198,198585.1
2199,172378.12
2200,143099.84
2201,141726.89
2202,206873.03
2203,163634.66
2204,166227.17
2205,133914.75
2206,150400.67
2207,181328.69
2208,220011.03
2209,209730.1
2210,126297.67
2211,133221.47
2212,134976.98
2213,122994.86
2214,138229.64
2215,118941.4
2216,175729.19
2217,107262.73
2218,120578.055
2219,119117.555
2220,117720.94
2221,274471.1
2222,228382.9
2223,290477.22
2224,204299.98
2225,110305.53
2226,163892.39
2227,205276.83
2228,242343.19
2229,236478.3
2230,119620.41
2231,198163.7
2232,191380.97
2233,167151.38
2234,232778.73
2235,209662.92
2236,272822.8
2237,295777.03
2238,166952.02
2239,109605.734
2240,160884.42
2241,101076.39
2242,123906.805
2243,128797.1
2244,118295.84
2245,118521.18
2246,132816.88
2247,132095.75
2248,117621.16
2249,117603.05
2250,117663.57
2251,151769.25
2252,200940.1
2253,139606.89
2254,155349.47
2255,160252.28
2256,181534.48
2257,218137.6
2258,182877.1
2259,171768.2
2260,127153.55
2261,205426.19
2262,216495.83
2263,296925.78
2264,411800.5
2265,146634.86
2266,275217.9
2267,310365.56
2268,365482.0
2269,125716.91
2270,179110.12
2271,226373.38
2272,204952.25
2273,158782.88
2274,172389.67
2275,182663.56
2276,192869.19
2277,191911.14
2278,139315.12
2279,117559.92
2280,116971.02
2281,174964.2
2282,178142.83
2283,129004.27
2284,139327.92
2285,172002.48
2286,120081.55
2287,324092.72
2288,283314.56
2289,339201.75
2290,386649.75
2291,297145.9
2292,355898.8
2293,422852.78
2294,353988.62
2295,415792.4
2296,304352.16
2297,255651.02
2298,300357.2
2299,340469.88
2300,278530.47
2301,237315.47
2302,227488.7
2303,263625.25
2304,264259.34
2305,176777.0
2306,170567.11
2307,177561.77
2308,218469.44
2309,271130.75
2310,234515.64
2311,205772.84
2312,195539.86
2313,160969.48
2314,182883.7
2315,167243.17
2316,177847.98
2317,173821.25
2318,168240.53
2319,187770.28
2320,201121.11
2321,240080.08
2322,202497.88
2323,165705.8
2324,138854.84
2325,234143.9
2326,161678.03
2327,208321.6
2328,211215.78
2329,174756.16
2330,173497.83
2331,319862.88
2332,357941.66
2333,295222.6
2334,242944.34
2335,258474.73
2336,287898.2
2337,214403.5
2338,263203.16
2339,220352.27
2340,371332.7
2341,269417.28
2342,243335.27
2343,215706.16
2344,194608.95
2345,247600.69
2346,236287.19
2347,210101.19
2348,235947.34
2349,172657.27
2350,243724.33
2351,268230.06
2352,258862.06
2353,226614.14
2354,155869.38
2355,177612.42
2356,128445.57
2357,213020.45
2358,179404.66
2359,140073.44
2360,117572.43
2361,123906.805
2362,256972.6
2363,123671.305
2364,127624.9
2365,226710.64
2366,214254.73
2367,263383.2
2368,212252.34
2369,264261.7
2370,158370.3
2371,162343.64
2372,171456.45
2373,247563.44
2374,272806.56
2375,234227.03
2376,303334.8
2377,364403.94
2378,113788.46
2379,218391.48
2380,145049.08
2381,169898.08
2382,204355.22
2383,225410.62
2384,229556.84
2385,152330.77
2386,118826.59
2387,124059.055
2388,95794.305
2389,121183.984
2390,98635.836
2391,118433.18
2392,117572.43
2393,153915.12
2394,148096.17
2395,195806.97
2396,167394.36
2397,201546.22
2398,117866.48
2399,116793.6
2400,118229.33
2401,108584.18
2402,130830.98
2403,174456.73
2404,128700.32
2405,164496.06
2406,135604.7
2407,121455.2
2408,124927.336
2409,133224.33
2410,194543.03
2411,117554.914
2412,121819.78
2413,140105.78
2414,123742.63
2415,174456.73
2416,136733.38
2417,145526.33
2418,117553.04
2419,133162.75
2420,117560.07
2421,136723.55
2422,117553.66
2423,124290.85
2424,166667.56
2425,218636.31
2426,103722.87
2427,135665.92
2428,188301.02
2429,86518.78
2430,137115.66
2431,127360.516
2432,123906.805
2433,135709.31
2434,119184.28
2435,155493.44
2436,120809.98
2437,117591.17
2438,117687.016
2439,117918.484
2440,150338.6
2441,122493.78
2442,118639.22
2443,118804.64
2444,119156.98
2445,95450.17
2446,142414.39
2447,217483.33
2448,144705.3
2449,119757.29
2450,173246.84
2451,122736.2
2452,235769.25
2453,120345.61
2454,96408.13
2455,118459.38
2456,138095.88
2457,93529.984
2458,137285.5
2459,117578.67
2460,156847.72
2461,125232.21
2462,140195.58
2463,125799.39
2464,213955.02
2465,151032.02
2466,75284.234
2467,167458.69
2468,85927.484
2469,101216.31
2470,216603.69
2471,212284.7
2472,208950.1
2473,65044.113
2474,69422.016
2475,230533.92
2476,123468.18
2477,118861.96
2478,161343.02
2479,116914.16
2480,123425.516
2481,123906.805
2482,117940.766
2483,117644.484
2484,117541.79
2485,117561.164
2486,149739.52
2487,210464.55
2488,165923.36
2489,156600.1
2490,103866.05
2491,120432.484
2492,178667.14
2493,117082.27
2494,128551.53
2495,119434.98
2496,265443.78
2497,173654.86
2498,117591.17
2499,120273.2
2500,126435.234
2501,152148.3
2502,147858.9
2503,116311.164
2504,189949.56
2505,174752.53
2506,277201.03
2507,342325.66
2508,277201.03
2509,220423.27
2510,238872.72
2511,191745.84
2512,201737.83
2513,208070.5
2514,225986.72
2515,122493.78
2516,144790.94
2517,120218.91
2518,128732.3
2519,210857.88
2520,198503.38
2521,194923.58
2522,209001.95
2523,97036.9
2524,125002.72
2525,123565.61
2526,123906.805
2527,117673.44
2528,89967.09
2529,117591.17
2530,118720.695
2531,233619.0
2532,213710.83
2533,197551.9
2534,247263.25
2535,295604.8
2536,211950.8
2537,218778.2
2538,189110.62
2539,183076.1
2540,185243.27
2541,180262.83
2542,139386.75
2543,96911.58
2544,107490.63
2545,133344.8
2546,158811.31
2547,142447.34
2548,146212.11
2549,131840.81
2550,786293.56
2551,129342.15
2552,118158.46
2553,95514.555
2554,123203.95
2555,123535.62
2556,117062.25
2557,90742.89
2558,194479.47
2559,154355.19
2560,145089.7
2561,149748.3
2562,114297.79
2563,151898.39
2564,196631.1
2565,121681.7
2566,135197.42
2567,129080.69
2568,195225.6
2569,160171.52
2570,126843.56
2571,163383.4
2572,187439.16
2573,236008.8
2574,266855.28
2575,141008.66
2576,148948.33
2577,123520.81
2578,117621.16
2579,124189.625
2580,169002.45
2581,94879.51
2582,118082.99
2583,271427.94
2584,159016.44
2585,159266.83
2586,203035.52
2587,212235.98
2588,153388.36
2589,141880.73
2590,215747.6
2591,195683.7
2592,256638.36
2593,265159.62
2594,189797.38
2595,217749.52
2596,290219.97
2597,190965.33
2598,265992.1
2599,352544.44
2600,122843.93
2601,147197.0
2602,118480.14
2603,118293.336
2604,118480.14
2605,111475.33
2606,119186.52
2607,171935.95
2608,162808.4
2609,130720.52
2610,117633.66
2611,98920.11
2612,132847.83
2613,117621.16
2614,117657.766
2615,165920.78
2616,143337.81
2617,188218.16
2618,173131.66
2619,254811.11
2620,162145.28
2621,168252.53
2622,175312.88
2623,249370.22
2624,290301.75
2625,348338.5
2626,158646.52
2627,208023.77
2628,390989.38
2629,463545.1
2630,316924.34
2631,409328.97
2632,390028.06
2633,288713.75
2634,321782.97
2635,146754.55
2636,207920.19
2637,170394.48
2638,245609.58
2639,184360.66
2640,153208.4
2641,117031.23
2642,186662.92
2643,129004.27
2644,129335.71
2645,125605.66
2646,121942.69
2647,129004.27
2648,150256.44
2649,138153.9
2650,171742.33
2651,160372.42
2652,368684.16
2653,251647.53
2654,262378.84
2655,309089.78
2656,300058.53
2657,328506.6
2658,284817.38
2659,282619.16
2660,313612.97
2661,322295.84
2662,297446.3
2663,258023.5
2664,269650.16
2665,308270.75
2666,305624.47
2667,165023.7
2668,189850.97
2669,184850.75
2670,281469.4
2671,189850.97
2672,206001.9
2673,210102.17
2674,212076.81
2675,190419.22
2676,190298.39
2677,187776.81
2678,283877.53
2679,243138.67
2680,262950.25
2681,348611.88
2682,301106.44
2683,426787.47
2684,283469.2
2685,306043.06
2686,259334.4
2687,280139.1
2688,258175.33
2689,228694.88
2690,425108.66
2691,173734.17
2692,155275.02
2693,218400.22
2694,159062.58
2695,196604.44
2696,187049.19
2697,183384.55
2698,152404.1
2699,181302.3
2700,163503.44
2701,145394.9
2702,120081.55
2703,139857.45
2704,126136.17
2705,119806.81
2706,108552.62
2707,117553.04
2708,122650.8
2709,117561.164
2710,117645.16
2711,304275.62
2712,309569.4
2713,177612.42
2714,161299.61
2715,159948.61
2716,152323.78
2717,184094.72
2718,246452.34
2719,137321.52
2720,198395.7
2721,124770.32
2722,154998.34
2723,121107.07
2724,117798.78
2725,124770.32
2726,132937.62
2727,164369.22
2728,168565.44
2729,131159.06
2730,143164.19
2731,125771.87
2732,121056.6
2733,153346.23
2734,169738.94
2735,133512.88
2736,145091.92
2737,117546.164
2738,176961.34
2739,165214.88
2740,142467.9
2741,146627.92
2742,164957.44
2743,141968.23
2744,153554.66
2745,127600.3
2746,121455.2
2747,141900.02
2748,120387.29
2749,121249.14
2750,125162.836
2751,117578.67
2752,169866.78
2753,140957.6
2754,262339.16
2755,148739.83
2756,116507.73
2757,116506.47
2758,117899.46
2759,160057.75
2760,94048.3
2761,153061.36
2762,158520.61
2763,198763.64
2764,152892.61
2765,292674.66
2766,122574.74
2767,94400.11
2768,174039.33
2769,133797.8
2770,168246.02
2771,117591.17
2772,122729.305
2773,161287.36
2774,163414.97
2775,137727.27
2776,154070.0
2777,173903.2
2778,143987.2
2779,144804.94
2780,97831.445
2781,117603.664
2782,109749.26
2783,117973.5
2784,118158.46
2785,140784.42
2786,118379.9
2787,141511.4
2788,116576.234
2789,235042.89
2790,120386.68
2791,118158.46
2792,100583.41
2793,178385.9
2794,76036.97
2795,126991.18
2796,117621.16
2797,251236.17
2798,88542.17
2799,120220.61
2800,96363.04
2801,92596.43
2802,133562.11
2803,238141.19
2804,122880.68
2805,121119.85
2806,117754.32
2807,173322.06
2808,125790.836
2809,134633.78
2810,106737.76
2811,151615.06
2812,142229.86
2813,218380.62
2814,215990.81
2815,117586.16
2816,246592.97
2817,120905.74
2818,117723.51
2819,178868.47
2820,118439.94
2821,98908.57
2822,181898.11
2823,363971.0
2824,184782.56
2825,122440.48
2826,125241.336
2827,173466.7
2828,203524.28
2829,181178.78
2830,241958.22
2831,169838.06
2832,250920.36
2833,268493.72
2834,215550.73
2835,227488.7
2836,187569.39
2837,135154.48
2838,129019.03
2839,159682.95
2840,207850.94
2841,197859.8
2842,203897.61
2843,147765.28
2844,157875.06
2845,117591.17
2846,197912.77
2847,175008.55
2848,219990.94
2849,207334.42
2850,258421.27
2851,224258.66
2852,217685.02
2853,214863.58
2854,127969.695
2855,204214.31
2856,206983.27
2857,188343.58
2858,210227.72
2859,109569.49
2860,114633.94
2861,117400.984
2862,194678.19
2863,133692.72
2864,211054.39
2865,132136.14
2866,201032.7
2867,117883.18
2868,125424.4
2869,107491.12
2870,105210.44
2871,87450.94
2872,110967.27
2873,118939.35
2874,151138.9
2875,131489.92
2876,172661.3
2877,157455.53
2878,170105.17
2879,144428.36
2880,127818.695
2881,162546.33
2882,152890.39
2883,201625.3
2884,180479.31
2885,171031.73
2886,196486.25
2887,90889.82
2888,150414.77
2889,117967.29
2890,117304.055
2891,174264.31
2892,102206.41
2893,111197.37
2894,118704.3
2895,283559.38
2896,252126.11
2897,204888.4
2898,208940.62
2899,238451.8
2900,159503.45
2901,169143.27
2902,180793.42
2903,306208.6
2904,328382.16
2905,120409.24
2906,198188.86
2907,120597.37
2908,117620.125
2909,184057.77
2910,117404.35
2911,118480.14
2912,143320.0
2913,96488.0
2914,118480.14
2915,118480.14
2916,96488.0
2917,121988.6
2918,117729.14
2919,218256.11
